job_id,worker_id,expected_time,simulated_time,expected_quality
job18_scenario1_30,cn02,11,12,70
job19_scenario1_31,cn02,11,12,70
job20_scenario1_32,cn02,11,10,70
job21_scenario1_34,cn02,11,10,70
job22_scenario1_36,cn02,11,11,70
job23_scenario1_37,cn02,11,12,70
job24_scenario1_38,cn02,11,11,70
job25_scenario2_39,cn02,3,3,60
job26_scenario2_40,cn02,3,1,60
job27_scenario3_41,cn02,9,7,20
job28_scenario1_42,cn02,11,13,70
job29_scenario1_44,cn02,11,12,70
job30_scenario2_45,cn02,3,2,60
job31_scenario1_46,cn02,11,11,70
job32_scenario2_47,cn02,3,1,60
job33_scenario1_48,cn02,11,13,70
job34_scenario2_49,cn02,3,3,60
job35_scenario1_50,cn02,11,10,70
job36_scenario2_53,cn02,3,3,60
job37_scenario1_54,cn02,11,12,70
job38_scenario1_55,cn02,11,13,70
job39_scenario1_56,cn02,11,11,70
job40_scenario1_57,cn02,11,11,70
job41_scenario1_58,cn02,11,12,70
job42_scenario1_59,cn02,11,11,70
job43_scenario2_61,cn02,3,3,60
job44_scenario1_63,cn02,11,12,70
job45_scenario1_64,cn02,11,11,70
job46_scenario1_65,cn02,11,9,70
job47_scenario1_66,cn02,11,12,70
job48_scenario1_67,cn02,11,13,70
job49_scenario1_68,cn02,11,11,70
job50_scenario1_70,cn02,11,11,70
job51_scenario1_71,cn02,11,11,70
job52_scenario2_73,cn02,3,2,60
job53_scenario1_75,cn02,11,11,70
job54_scenario3_79,cn02,9,9,20
job55_scenario1_80,cn02,11,12,70
job56_scenario1_81,cn02,11,11,70
job57_scenario2_82,cn02,3,4,60
job58_scenario4_83,cn02,6,7,30
job59_scenario2_86,cn02,3,3,60
job60_scenario1_88,cn02,11,12,70
job61_scenario2_89,cn02,3,5,60
job62_scenario2_93,cn02,3,3,60
job63_scenario1_94,cn02,11,10,70
job64_scenario1_96,cn02,11,10,70
job65_scenario2_98,cn02,3,3,60
job66_scenario1_99,cn02,11,9,70
job67_scenario1_100,cn02,11,13,70
job68_scenario2_101,cn02,3,2,60
job69_scenario1_102,cn02,11,12,70
job70_scenario3_103,cn02,9,7,20
job71_scenario3_104,cn02,9,9,20
job72_scenario2_105,cn02,3,4,60
job73_scenario2_106,cn02,3,3,60
job74_scenario4_108,cn02,6,4,30
job75_scenario1_109,cn02,11,11,70
job76_scenario1_110,cn02,11,11,70
job77_scenario1_111,cn02,11,10,70
job78_scenario2_112,cn02,3,2,60
job79_scenario1_113,cn02,11,11,70
job80_scenario2_116,cn02,3,3,60
job81_scenario1_117,cn02,11,13,70
job82_scenario2_118,cn02,3,3,60
job83_scenario1_119,cn02,11,11,70
job84_scenario1_120,cn02,11,12,70
job85_scenario1_123,cn02,11,12,70
job86_scenario2_124,cn02,3,4,60
job87_scenario4_125,cn02,6,5,30
job88_scenario1_128,cn02,11,10,70
job89_scenario1_129,cn02,11,11,70
job90_scenario1_131,cn02,11,11,70
job91_scenario1_132,cn02,11,11,70
job92_scenario1_136,cn02,11,11,70
job93_scenario1_137,cn02,11,12,70
job94_scenario1_138,cn02,11,13,70
job95_scenario3_139,cn02,9,8,20
job96_scenario2_140,cn02,3,4,60
job97_scenario1_141,cn02,11,10,70
job98_scenario2_142,cn02,3,3,60
job99_scenario2_143,cn02,3,3,60
job100_scenario2_144,cn02,3,4,60
job101_scenario2_145,cn02,3,1,60
job102_scenario1_146,cn02,11,11,70
job103_scenario2_147,cn02,3,3,60
job104_scenario1_149,cn02,11,11,70
job105_scenario1_150,cn02,11,13,70
job106_scenario2_151,cn02,3,3,60
job107_scenario2_153,cn02,3,2,60
job108_scenario2_154,cn02,3,3,60
job109_scenario1_155,cn02,11,12,70
job110_scenario1_156,cn02,11,11,70
job111_scenario1_158,cn02,11,13,70
job112_scenario1_159,cn02,11,11,70
job113_scenario1_161,cn02,11,12,70
job114_scenario2_162,cn02,3,3,60
job115_scenario2_163,cn02,3,2,60
job116_scenario2_164,cn02,3,2,60
job117_scenario1_165,cn02,11,11,70
job118_scenario1_166,cn02,11,13,70
job119_scenario4_167,cn02,6,6,30
job120_scenario2_168,cn02,3,5,60
job121_scenario2_170,cn02,3,6,60
job122_scenario1_171,cn02,11,12,70
job123_scenario1_172,cn02,11,11,70
job124_scenario1_173,cn02,11,12,70
job125_scenario1_174,cn02,11,10,70
job126_scenario2_175,cn02,3,4,60
job127_scenario2_177,cn02,3,3,60
job128_scenario1_179,cn02,11,12,70
job129_scenario2_180,cn02,3,4,60
job130_scenario1_181,cn02,11,11,70
job131_scenario2_182,cn02,3,3,60
job132_scenario2_183,cn02,3,2,60
job133_scenario1_184,cn02,11,13,70
job134_scenario2_185,cn02,3,2,60
job135_scenario2_186,cn02,3,2,60
job136_scenario1_187,cn02,11,10,70
job137_scenario2_188,cn02,3,4,60
job138_scenario2_189,cn02,3,2,60
job139_scenario2_190,cn02,3,4,60
job140_scenario1_191,cn02,11,13,70
job141_scenario2_192,cn02,3,4,60
job142_scenario1_193,cn02,11,12,70
job143_scenario2_194,cn02,3,4,60
job144_scenario1_195,cn02,11,12,70
job145_scenario2_196,cn02,3,3,60
job146_scenario1_197,cn02,11,11,70
job147_scenario4_198,cn02,6,6,30
job148_scenario1_199,cn02,11,10,70
job149_scenario1_200,cn02,11,10,70
job150_scenario1_201,cn02,11,13,70
job151_scenario3_202,cn02,9,8,20
job152_scenario1_203,cn02,11,10,70
job153_scenario2_204,cn02,3,3,60
job154_scenario2_205,cn02,3,2,60
job155_scenario3_206,cn02,9,9,20
job156_scenario3_207,cn02,9,9,20
job157_scenario2_208,cn02,3,3,60
job158_scenario2_209,cn02,3,4,60
job159_scenario2_210,cn02,3,2,60
job160_scenario1_211,cn02,11,11,70
job161_scenario2_212,cn02,3,3,60
job162_scenario4_213,cn02,6,4,30
job163_scenario2_214,cn02,3,5,60
job164_scenario1_215,cn02,11,10,70
job165_scenario2_216,cn02,3,3,60
job166_scenario2_217,cn02,3,3,60
job167_scenario1_218,cn02,11,11,70
job168_scenario3_219,cn02,9,8,20
job169_scenario1_220,cn02,11,11,70
job170_scenario1_221,cn02,11,11,70
job171_scenario2_222,cn02,3,2,60
job172_scenario1_223,cn02,11,9,70
job173_scenario4_224,cn02,6,3,30
job174_scenario1_225,cn02,11,12,70
job175_scenario2_226,cn02,3,3,60
job176_scenario2_227,cn02,3,4,60
job177_scenario1_228,cn02,11,11,70
job178_scenario1_229,cn02,11,12,70
job179_scenario2_230,cn02,3,1,60
job180_scenario2_231,cn02,3,3,60
job181_scenario2_232,cn02,3,3,60
job182_scenario1_234,cn02,11,10,70
job183_scenario2_235,cn02,3,4,60
job184_scenario2_236,cn02,3,3,60
job185_scenario2_237,cn02,3,4,60
job186_scenario2_238,cn02,3,2,60
job187_scenario1_239,cn02,11,12,70
job188_scenario2_240,cn02,3,4,60
job189_scenario2_241,cn02,3,3,60
job190_scenario2_242,cn02,3,3,60
job191_scenario2_243,cn02,3,3,60
job192_scenario2_244,cn02,3,3,60
job193_scenario1_245,cn02,11,10,70
job194_scenario2_246,cn02,3,4,60
job195_scenario2_247,cn02,3,4,60
job196_scenario2_248,cn02,3,2,60
job197_scenario2_249,cn02,3,4,60
job198_scenario2_250,cn02,3,2,60
job199_scenario4_251,cn02,6,8,30
job200_scenario2_252,cn02,3,2,60
job201_scenario2_253,cn02,3,4,60
job202_scenario1_254,cn02,11,10,70
job203_scenario1_255,cn02,11,12,70
job204_scenario4_256,cn02,6,5,30
job205_scenario1_257,cn02,11,9,70
job206_scenario2_258,cn02,3,2,60
job207_scenario2_259,cn02,3,4,60
job208_scenario1_260,cn02,11,10,70
job209_scenario2_261,cn02,3,3,60
job210_scenario2_262,cn02,3,3,60
job211_scenario2_263,cn02,3,4,60
job212_scenario3_264,cn02,9,8,20
job213_scenario2_265,cn02,3,2,60
job214_scenario3_266,cn02,9,9,20
job215_scenario1_267,cn02,11,13,70
job216_scenario3_268,cn02,9,7,20
job217_scenario1_269,cn02,11,10,70
job218_scenario2_271,cn02,3,3,60
job219_scenario2_272,cn02,3,2,60
job220_scenario1_273,cn02,11,12,70
job221_scenario4_274,cn02,6,7,30
job222_scenario2_275,cn02,3,2,60
job223_scenario3_276,cn02,9,10,20
job224_scenario1_277,cn02,11,11,70
job225_scenario2_278,cn02,3,3,60
job226_scenario1_279,cn02,11,11,70
job227_scenario1_280,cn02,11,11,70
job228_scenario2_282,cn02,3,2,60
job229_scenario2_284,cn02,3,3,60
job230_scenario2_285,cn02,3,4,60
job231_scenario2_286,cn02,3,2,60
job232_scenario1_287,cn02,11,12,70
job233_scenario1_288,cn02,11,11,70
job234_scenario2_289,cn02,3,1,60
job235_scenario1_290,cn02,11,12,70
job236_scenario1_292,cn02,11,11,70
job237_scenario2_293,cn02,3,5,60
job238_scenario1_294,cn02,11,13,70
job239_scenario1_296,cn02,11,10,70
job240_scenario1_297,cn02,11,10,70
job241_scenario1_298,cn02,11,10,70
job242_scenario2_300,cn02,3,3,60
job243_scenario1_301,cn02,11,11,70
job244_scenario1_303,cn02,11,10,70
job245_scenario2_304,cn02,3,4,60
job246_scenario2_306,cn02,3,2,60
job247_scenario1_307,cn02,11,12,70
job248_scenario1_308,cn02,11,11,70
job249_scenario2_309,cn02,3,3,60
job250_scenario4_310,cn02,6,6,30
job251_scenario2_312,cn02,3,4,60
job252_scenario2_314,cn02,3,1,60
job253_scenario2_315,cn02,3,3,60
job254_scenario2_316,cn02,3,5,60
job255_scenario2_317,cn02,3,2,60
job256_scenario2_318,cn02,3,2,60
job257_scenario1_320,cn02,11,12,70
job258_scenario1_321,cn02,11,12,70
job259_scenario3_323,cn02,9,9,20
job260_scenario1_324,cn02,11,10,70
job261_scenario1_325,cn02,11,10,70
job262_scenario1_326,cn02,11,11,70
job263_scenario1_327,cn02,11,11,70
job264_scenario1_328,cn02,11,11,70
job265_scenario1_329,cn02,11,13,70
job266_scenario4_330,cn02,6,6,30
job267_scenario1_332,cn02,11,13,70
job268_scenario2_333,cn02,3,1,60
job269_scenario1_334,cn02,11,12,70
job270_scenario1_336,cn02,11,11,70
job271_scenario1_337,cn02,11,9,70
job272_scenario4_338,cn02,6,7,30
job273_scenario2_339,cn02,3,3,60
job274_scenario2_340,cn02,3,2,60
job275_scenario1_341,cn02,11,12,70
job276_scenario1_343,cn02,11,12,70
job277_scenario2_345,cn02,3,3,60
job278_scenario1_346,cn02,11,12,70
job279_scenario2_347,cn02,3,4,60
job280_scenario2_348,cn02,3,5,60
job281_scenario2_349,cn02,3,2,60
job282_scenario1_350,cn02,11,10,70
job283_scenario1_351,cn02,11,11,70
job284_scenario2_355,cn02,3,3,60
job285_scenario2_357,cn02,3,3,60
job286_scenario1_358,cn02,11,11,70
job0_scenario2_1,cn13,3,4,60
job1_scenario2_3,cn13,3,2,60
job2_scenario2_4,cn13,3,3,60
job3_scenario1_5,cn13,18,18,70
job4_scenario2_6,cn13,3,2,60
job5_scenario1_7,cn13,18,18,70
job6_scenario1_12,cn13,18,16,70
job7_scenario1_13,cn13,18,16,70
job8_scenario1_14,cn13,18,20,70
job9_scenario1_15,cn13,18,17,70
job10_scenario1_16,cn13,18,18,70
job11_scenario2_20,cn13,3,3,60
job12_scenario1_21,cn13,18,19,70
job13_scenario1_22,cn13,18,18,70
job14_scenario1_23,cn13,18,17,70
job15_scenario2_27,cn13,3,2,60
job16_scenario1_28,cn13,18,19,70
job17_scenario2_29,cn13,3,5,60
job18_scenario1_30,cn13,18,18,70
job19_scenario1_31,cn13,18,19,70
job20_scenario1_32,cn13,18,19,70
job21_scenario1_34,cn13,18,17,70
job22_scenario1_36,cn13,18,16,70
job23_scenario1_37,cn13,18,19,70
job24_scenario1_38,cn13,18,20,70
job25_scenario2_39,cn13,3,3,60
job26_scenario2_40,cn13,3,4,60
job27_scenario3_41,cn13,3,3,20
job28_scenario1_42,cn13,18,20,70
job29_scenario1_44,cn13,18,18,70
job30_scenario2_45,cn13,3,2,60
job31_scenario1_46,cn13,18,19,70
job32_scenario2_47,cn13,3,2,60
job33_scenario1_48,cn13,18,19,70
job34_scenario2_49,cn13,3,3,60
job35_scenario1_50,cn13,18,18,70
job36_scenario2_53,cn13,3,1,60
job37_scenario1_54,cn13,18,19,70
job38_scenario1_55,cn13,18,18,70
job39_scenario1_56,cn13,18,17,70
job40_scenario1_57,cn13,18,18,70
job41_scenario1_58,cn13,18,19,70
job42_scenario1_59,cn13,18,19,70
job43_scenario2_61,cn13,3,3,60
job44_scenario1_63,cn13,18,18,70
job45_scenario1_64,cn13,18,20,70
job46_scenario1_65,cn13,18,18,70
job47_scenario1_66,cn13,18,20,70
job48_scenario1_67,cn13,18,17,70
job49_scenario1_68,cn13,18,18,70
job50_scenario1_70,cn13,18,20,70
job51_scenario1_71,cn13,18,18,70
job52_scenario2_73,cn13,3,4,60
job53_scenario1_75,cn13,18,19,70
job54_scenario3_79,cn13,3,3,20
job55_scenario1_80,cn13,18,18,70
job56_scenario1_81,cn13,18,21,70
job57_scenario2_82,cn13,3,3,60
job58_scenario4_83,cn13,4,4,30
job59_scenario2_86,cn13,3,3,60
job60_scenario1_88,cn13,18,16,70
job61_scenario2_89,cn13,3,3,60
job62_scenario2_93,cn13,3,2,60
job63_scenario1_94,cn13,18,20,70
job64_scenario1_96,cn13,18,20,70
job65_scenario2_98,cn13,3,3,60
job66_scenario1_99,cn13,18,19,70
job67_scenario1_100,cn13,18,17,70
job68_scenario2_101,cn13,3,5,60
job69_scenario1_102,cn13,18,20,70
job70_scenario3_103,cn13,3,3,20
job71_scenario3_104,cn13,3,2,20
job72_scenario2_105,cn13,3,2,60
job73_scenario2_106,cn13,3,2,60
job74_scenario4_108,cn13,4,5,30
job75_scenario1_109,cn13,18,18,70
job76_scenario1_110,cn13,18,18,70
job77_scenario1_111,cn13,18,18,70
job78_scenario2_112,cn13,3,3,60
job79_scenario1_113,cn13,18,18,70
job80_scenario2_116,cn13,3,3,60
job81_scenario1_117,cn13,18,18,70
job82_scenario2_118,cn13,3,2,60
job83_scenario1_119,cn13,18,19,70
job84_scenario1_120,cn13,18,18,70
job85_scenario1_123,cn13,18,19,70
job86_scenario2_124,cn13,3,2,60
job87_scenario4_125,cn13,4,4,30
job88_scenario1_128,cn13,18,18,70
job89_scenario1_129,cn13,18,18,70
job90_scenario1_131,cn13,18,17,70
job91_scenario1_132,cn13,18,18,70
job92_scenario1_136,cn13,18,19,70
job93_scenario1_137,cn13,18,19,70
job94_scenario1_138,cn13,18,19,70
job95_scenario3_139,cn13,3,4,20
job96_scenario2_140,cn13,3,1,60
job97_scenario1_141,cn13,18,21,70
job98_scenario2_142,cn13,3,1,60
job99_scenario2_143,cn13,3,2,60
job100_scenario2_144,cn13,3,3,60
job101_scenario2_145,cn13,3,3,60
job102_scenario1_146,cn13,18,18,70
job103_scenario2_147,cn13,3,4,60
job104_scenario1_149,cn13,18,18,70
job105_scenario1_150,cn13,18,20,70
job106_scenario2_151,cn13,3,3,60
job107_scenario2_153,cn13,3,3,60
job108_scenario2_154,cn13,3,2,60
job109_scenario1_155,cn13,18,17,70
job110_scenario1_156,cn13,18,18,70
job111_scenario1_158,cn13,18,19,70
job112_scenario1_159,cn13,18,18,70
job113_scenario1_161,cn13,18,18,70
job114_scenario2_162,cn13,3,5,60
job115_scenario2_163,cn13,3,2,60
job116_scenario2_164,cn13,3,4,60
job117_scenario1_165,cn13,18,18,70
job118_scenario1_166,cn13,18,18,70
job119_scenario4_167,cn13,4,4,30
job120_scenario2_168,cn13,3,3,60
job121_scenario2_170,cn13,3,2,60
job122_scenario1_171,cn13,18,19,70
job123_scenario1_172,cn13,18,18,70
job124_scenario1_173,cn13,18,17,70
job125_scenario1_174,cn13,18,18,70
job126_scenario2_175,cn13,3,2,60
job127_scenario2_177,cn13,3,2,60
job128_scenario1_179,cn13,18,17,70
job129_scenario2_180,cn13,3,4,60
job130_scenario1_181,cn13,18,19,70
job131_scenario2_182,cn13,3,3,60
job132_scenario2_183,cn13,3,3,60
job133_scenario1_184,cn13,18,17,70
job134_scenario2_185,cn13,3,5,60
job135_scenario2_186,cn13,3,4,60
job136_scenario1_187,cn13,18,18,70
job137_scenario2_188,cn13,3,5,60
job138_scenario2_189,cn13,3,4,60
job139_scenario2_190,cn13,3,3,60
job140_scenario1_191,cn13,18,18,70
job141_scenario2_192,cn13,3,3,60
job142_scenario1_193,cn13,18,19,70
job143_scenario2_194,cn13,3,5,60
job144_scenario1_195,cn13,18,18,70
job145_scenario2_196,cn13,3,6,60
job146_scenario1_197,cn13,18,18,70
job147_scenario4_198,cn13,4,2,30
job148_scenario1_199,cn13,18,18,70
job149_scenario1_200,cn13,18,19,70
job150_scenario1_201,cn13,18,19,70
job151_scenario3_202,cn13,3,4,20
job152_scenario1_203,cn13,18,19,70
job153_scenario2_204,cn13,3,4,60
job154_scenario2_205,cn13,3,3,60
job155_scenario3_206,cn13,3,2,20
job156_scenario3_207,cn13,3,4,20
job157_scenario2_208,cn13,3,4,60
job158_scenario2_209,cn13,3,5,60
job159_scenario2_210,cn13,3,3,60
job160_scenario1_211,cn13,18,19,70
job161_scenario2_212,cn13,3,3,60
job162_scenario4_213,cn13,4,4,30
job163_scenario2_214,cn13,3,2,60
job164_scenario1_215,cn13,18,16,70
job165_scenario2_216,cn13,3,4,60
job166_scenario2_217,cn13,3,4,60
job167_scenario1_218,cn13,18,18,70
job168_scenario3_219,cn13,3,2,20
job169_scenario1_220,cn13,18,19,70
job170_scenario1_221,cn13,18,19,70
job171_scenario2_222,cn13,3,3,60
job172_scenario1_223,cn13,18,18,70
job173_scenario4_224,cn13,4,3,30
job174_scenario1_225,cn13,18,18,70
job175_scenario2_226,cn13,3,4,60
job176_scenario2_227,cn13,3,3,60
job177_scenario1_228,cn13,18,17,70
job178_scenario1_229,cn13,18,18,70
job179_scenario2_230,cn13,3,2,60
job180_scenario2_231,cn13,3,2,60
job181_scenario2_232,cn13,3,4,60
job182_scenario1_234,cn13,18,18,70
job183_scenario2_235,cn13,3,5,60
job184_scenario2_236,cn13,3,3,60
job185_scenario2_237,cn13,3,3,60
job186_scenario2_238,cn13,3,5,60
job187_scenario1_239,cn13,18,19,70
job188_scenario2_240,cn13,3,2,60
job189_scenario2_241,cn13,3,2,60
job190_scenario2_242,cn13,3,1,60
job191_scenario2_243,cn13,3,2,60
job192_scenario2_244,cn13,3,2,60
job193_scenario1_245,cn13,18,20,70
job194_scenario2_246,cn13,3,2,60
job195_scenario2_247,cn13,3,3,60
job196_scenario2_248,cn13,3,2,60
job197_scenario2_249,cn13,3,3,60
job198_scenario2_250,cn13,3,2,60
job199_scenario4_251,cn13,4,5,30
job200_scenario2_252,cn13,3,2,60
job201_scenario2_253,cn13,3,4,60
job202_scenario1_254,cn13,18,15,70
job203_scenario1_255,cn13,18,18,70
job204_scenario4_256,cn13,4,3,30
job205_scenario1_257,cn13,18,20,70
job206_scenario2_258,cn13,3,3,60
job207_scenario2_259,cn13,3,3,60
job208_scenario1_260,cn13,18,18,70
job209_scenario2_261,cn13,3,4,60
job210_scenario2_262,cn13,3,3,60
job211_scenario2_263,cn13,3,3,60
job212_scenario3_264,cn13,3,3,20
job213_scenario2_265,cn13,3,3,60
job214_scenario3_266,cn13,3,3,20
job215_scenario1_267,cn13,18,18,70
job216_scenario3_268,cn13,3,5,20
job217_scenario1_269,cn13,18,19,70
job218_scenario2_271,cn13,3,3,60
job219_scenario2_272,cn13,3,5,60
job220_scenario1_273,cn13,18,17,70
job221_scenario4_274,cn13,4,4,30
job222_scenario2_275,cn13,3,2,60
job223_scenario3_276,cn13,3,4,20
job224_scenario1_277,cn13,18,18,70
job225_scenario2_278,cn13,3,3,60
job226_scenario1_279,cn13,18,19,70
job227_scenario1_280,cn13,18,17,70
job228_scenario2_282,cn13,3,4,60
job229_scenario2_284,cn13,3,5,60
job230_scenario2_285,cn13,3,2,60
job231_scenario2_286,cn13,3,4,60
job232_scenario1_287,cn13,18,19,70
job233_scenario1_288,cn13,18,19,70
job234_scenario2_289,cn13,3,3,60
job235_scenario1_290,cn13,18,17,70
job236_scenario1_292,cn13,18,19,70
job237_scenario2_293,cn13,3,5,60
job238_scenario1_294,cn13,18,18,70
job239_scenario1_296,cn13,18,19,70
job240_scenario1_297,cn13,18,17,70
job241_scenario1_298,cn13,18,15,70
job242_scenario2_300,cn13,3,3,60
job243_scenario1_301,cn13,18,19,70
job244_scenario1_303,cn13,18,18,70
job245_scenario2_304,cn13,3,2,60
job246_scenario2_306,cn13,3,2,60
job247_scenario1_307,cn13,18,18,70
job248_scenario1_308,cn13,18,18,70
job249_scenario2_309,cn13,3,2,60
job250_scenario4_310,cn13,4,4,30
job251_scenario2_312,cn13,3,4,60
job252_scenario2_314,cn13,3,4,60
job253_scenario2_315,cn13,3,3,60
job254_scenario2_316,cn13,3,2,60
job255_scenario2_317,cn13,3,2,60
job256_scenario2_318,cn13,3,4,60
job257_scenario1_320,cn13,18,18,70
job258_scenario1_321,cn13,18,18,70
job259_scenario3_323,cn13,3,2,20
job260_scenario1_324,cn13,18,20,70
job261_scenario1_325,cn13,18,18,70
job262_scenario1_326,cn13,18,17,70
job263_scenario1_327,cn13,18,18,70
job264_scenario1_328,cn13,18,17,70
job265_scenario1_329,cn13,18,17,70
job266_scenario4_330,cn13,4,5,30
job267_scenario1_332,cn13,18,18,70
job268_scenario2_333,cn13,3,4,60
job269_scenario1_334,cn13,18,18,70
job270_scenario1_336,cn13,18,18,70
job271_scenario1_337,cn13,18,20,70
job272_scenario4_338,cn13,4,6,30
job273_scenario2_339,cn13,3,4,60
job274_scenario2_340,cn13,3,4,60
job275_scenario1_341,cn13,18,19,70
job276_scenario1_343,cn13,18,19,70
job277_scenario2_345,cn13,3,2,60
job278_scenario1_346,cn13,18,20,70
job279_scenario2_347,cn13,3,3,60
job280_scenario2_348,cn13,3,4,60
job281_scenario2_349,cn13,3,3,60
job282_scenario1_350,cn13,18,18,70
job283_scenario1_351,cn13,18,18,70
job284_scenario2_355,cn13,3,3,60
job285_scenario2_357,cn13,3,4,60
job286_scenario1_358,cn13,18,18,70
job0_scenario2_1,in11,4,4,60
job1_scenario2_3,in11,4,5,60
job2_scenario2_4,in11,4,3,60
job3_scenario1_5,in11,15,16,70
job4_scenario2_6,in11,4,4,60
job5_scenario1_7,in11,15,16,70
job6_scenario1_12,in11,15,14,70
job7_scenario1_13,in11,15,15,70
job8_scenario1_14,in11,15,17,70
job9_scenario1_15,in11,15,15,70
job10_scenario1_16,in11,15,13,70
job11_scenario2_20,in11,4,3,60
job12_scenario1_21,in11,15,16,70
job13_scenario1_22,in11,15,15,70
job14_scenario1_23,in11,15,15,70
job15_scenario2_27,in11,4,6,60
job16_scenario1_28,in11,15,16,70
job17_scenario2_29,in11,4,3,60
job18_scenario1_30,in11,15,16,70
job19_scenario1_31,in11,15,13,70
job20_scenario1_32,in11,15,16,70
job21_scenario1_34,in11,15,15,70
job22_scenario1_36,in11,15,16,70
job23_scenario1_37,in11,15,16,70
job24_scenario1_38,in11,15,16,70
job25_scenario2_39,in11,4,1,60
job26_scenario2_40,in11,4,3,60
job27_scenario3_41,in11,3,4,20
job28_scenario1_42,in11,15,15,70
job29_scenario1_44,in11,15,15,70
job30_scenario2_45,in11,4,3,60
job31_scenario1_46,in11,15,14,70
job32_scenario2_47,in11,4,3,60
job33_scenario1_48,in11,15,14,70
job34_scenario2_49,in11,4,5,60
job35_scenario1_50,in11,15,15,70
job36_scenario2_53,in11,4,3,60
job37_scenario1_54,in11,15,14,70
job38_scenario1_55,in11,15,15,70
job39_scenario1_56,in11,15,14,70
job40_scenario1_57,in11,15,14,70
job41_scenario1_58,in11,15,14,70
job42_scenario1_59,in11,15,15,70
job43_scenario2_61,in11,4,3,60
job44_scenario1_63,in11,15,14,70
job45_scenario1_64,in11,15,15,70
job46_scenario1_65,in11,15,16,70
job47_scenario1_66,in11,15,17,70
job48_scenario1_67,in11,15,16,70
job49_scenario1_68,in11,15,13,70
job50_scenario1_70,in11,15,14,70
job51_scenario1_71,in11,15,15,70
job52_scenario2_73,in11,4,4,60
job53_scenario1_75,in11,15,13,70
job54_scenario3_79,in11,3,3,20
job55_scenario1_80,in11,15,15,70
job56_scenario1_81,in11,15,15,70
job57_scenario2_82,in11,4,3,60
job58_scenario4_83,in11,5,7,30
job59_scenario2_86,in11,4,4,60
job60_scenario1_88,in11,15,14,70
job61_scenario2_89,in11,4,3,60
job62_scenario2_93,in11,4,4,60
job63_scenario1_94,in11,15,13,70
job64_scenario1_96,in11,15,14,70
job65_scenario2_98,in11,4,5,60
job66_scenario1_99,in11,15,15,70
job67_scenario1_100,in11,15,17,70
job68_scenario2_101,in11,4,3,60
job69_scenario1_102,in11,15,16,70
job70_scenario3_103,in11,3,1,20
job71_scenario3_104,in11,3,5,20
job72_scenario2_105,in11,4,4,60
job73_scenario2_106,in11,4,6,60
job74_scenario4_108,in11,5,5,30
job75_scenario1_109,in11,15,14,70
job76_scenario1_110,in11,15,14,70
job77_scenario1_111,in11,15,14,70
job78_scenario2_112,in11,4,5,60
job79_scenario1_113,in11,15,15,70
job80_scenario2_116,in11,4,4,60
job81_scenario1_117,in11,15,14,70
job82_scenario2_118,in11,4,3,60
job83_scenario1_119,in11,15,17,70
job84_scenario1_120,in11,15,15,70
job85_scenario1_123,in11,15,14,70
job86_scenario2_124,in11,4,2,60
job87_scenario4_125,in11,5,5,30
job88_scenario1_128,in11,15,16,70
job89_scenario1_129,in11,15,13,70
job90_scenario1_131,in11,15,16,70
job91_scenario1_132,in11,15,15,70
job92_scenario1_136,in11,15,14,70
job93_scenario1_137,in11,15,14,70
job94_scenario1_138,in11,15,15,70
job95_scenario3_139,in11,3,4,20
job96_scenario2_140,in11,4,4,60
job97_scenario1_141,in11,15,14,70
job98_scenario2_142,in11,4,4,60
job99_scenario2_143,in11,4,3,60
job100_scenario2_144,in11,4,5,60
job101_scenario2_145,in11,4,3,60
job102_scenario1_146,in11,15,13,70
job103_scenario2_147,in11,4,6,60
job104_scenario1_149,in11,15,15,70
job105_scenario1_150,in11,15,14,70
job106_scenario2_151,in11,4,4,60
job107_scenario2_153,in11,4,3,60
job108_scenario2_154,in11,4,3,60
job109_scenario1_155,in11,15,14,70
job110_scenario1_156,in11,15,16,70
job111_scenario1_158,in11,15,14,70
job112_scenario1_159,in11,15,16,70
job113_scenario1_161,in11,15,16,70
job114_scenario2_162,in11,4,4,60
job115_scenario2_163,in11,4,4,60
job116_scenario2_164,in11,4,3,60
job117_scenario1_165,in11,15,15,70
job118_scenario1_166,in11,15,15,70
job119_scenario4_167,in11,5,4,30
job120_scenario2_168,in11,4,4,60
job121_scenario2_170,in11,4,3,60
job122_scenario1_171,in11,15,14,70
job123_scenario1_172,in11,15,15,70
job124_scenario1_173,in11,15,13,70
job125_scenario1_174,in11,15,16,70
job126_scenario2_175,in11,4,3,60
job127_scenario2_177,in11,4,2,60
job128_scenario1_179,in11,15,14,70
job129_scenario2_180,in11,4,3,60
job130_scenario1_181,in11,15,15,70
job131_scenario2_182,in11,4,4,60
job132_scenario2_183,in11,4,3,60
job133_scenario1_184,in11,15,15,70
job134_scenario2_185,in11,4,3,60
job135_scenario2_186,in11,4,4,60
job136_scenario1_187,in11,15,15,70
job137_scenario2_188,in11,4,4,60
job138_scenario2_189,in11,4,3,60
job139_scenario2_190,in11,4,4,60
job140_scenario1_191,in11,15,14,70
job141_scenario2_192,in11,4,4,60
job142_scenario1_193,in11,15,14,70
job143_scenario2_194,in11,4,4,60
job144_scenario1_195,in11,15,14,70
job145_scenario2_196,in11,4,2,60
job146_scenario1_197,in11,15,15,70
job147_scenario4_198,in11,5,5,30
job148_scenario1_199,in11,15,15,70
job149_scenario1_200,in11,15,13,70
